Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2016-04-01,Rope Push Down,Triceps,100.0,8,,,
2016-04-01,Rope Push Down,Triceps,120.0,8,,,
2016-04-01,Rope Push Down,Triceps,140.0,8,,,
2016-04-01,Rope Push Down,Triceps,150.0,7,,,
2016-04-01,EZ-Bar Skullcrusher,Triceps,40.0,8,,,
2016-04-01,EZ-Bar Skullcrusher,Triceps,55.0,8,,,
2016-04-01,EZ-Bar Skullcrusher,Triceps,65.0,8,,,
2016-04-01,Barbell Squat,Legs,0.0,5,,,
2016-04-01,Barbell Squat,Legs,50.0,8,,,
2016-04-01,Barbell Squat,Legs,50.0,5,,,
2016-04-01,Barbell Squat,Legs,90.0,5,,,
2016-04-01,Barbell Squat,Legs,140.0,5,,,
2016-04-01,Barbell Squat,Legs,180.0,3,,,
2016-04-01,Barbell Squat,Legs,200.0,1,,,
2016-04-01,Trap Bar Deadlift,Legs,90.0,5,,,
2016-04-03,Overhead Dumbbell Press,Shoulders,25.0,8,,,
2016-04-03,Overhead Dumbbell Press,Shoulders,35.0,8,,,
2016-04-03,Swinging Leg Raise,Shoulders,0.0,10,,,
2016-04-03,Overhead Dumbbell Press,Shoulders,45.0,8,,,
2016-04-03,Swinging Leg Raise,Shoulders,0.0,10,,,
2016-04-03,Overhead Dumbbell Press,Shoulders,55.0,7,,,
2016-04-03,Swinging Leg Raise,Shoulders,0.0,10,,,
2016-04-03,Overhead Dumbbell Press,Shoulders,60.0,3,,,
2016-04-03,Overhead Press,Shoulders,0.0,5,,,
2016-04-03,Side Dip,Abs,30.0,8,,,
2016-04-03,Overhead Press,Shoulders,50.0,5,,,
2016-04-03,Side Dip,Abs,40.0,8,,,
2016-04-03,Overhead Press,Shoulders,60.0,4,,,
2016-04-03,Side Dip,Abs,50.0,8,,,
2016-04-03,Decline Crunch,Abs,25.0,15,,,
2016-04-03,Decline Crunch,Abs,25.0,10,,,
2016-04-04,Deadlift,Back,50.0,5,,,
2016-04-04,Deadlift,Back,100.0,5,,,
2016-04-04,Deadlift,Back,140.0,5,,,
2016-04-04,Deadlift,Back,190.0,4,,,
2016-04-04,Deadlift,Back,230.0,3,,,
2016-04-04,Deadlift,Back,240.0,1,,,
2016-04-04,Deadlift,Back,140.0,5,,,
2016-04-04,Barbell Row,Back,0.0,10,,,
2016-04-04,Barbell Row,Back,50.0,8,,,
2016-04-04,Barbell Row,Back,70.0,9,,,
2016-04-04,Barbell Row,Back,90.0,8,,,
2016-04-04,Barbell Row,Back,110.0,4,,,
2016-04-04,Barbell Row,Back,130.0,2,,,
2016-04-04,Pull Up,Back,0.0,8,,,
2016-04-04,Pull Up,Back,0.0,8,,,
2016-04-04,Pull Up,Back,0.0,5,,,
2016-04-07,Flat Barbell Bench Press,Chest,0.0,5,,,
2016-04-07,Barbell Curl,Biceps,35.0,8,,,
2016-04-07,Flat Barbell Bench Press,Chest,50.0,8,,,
2016-04-07,Barbell Curl,Biceps,45.0,7,,,
2016-04-07,Flat Barbell Bench Press,Chest,90.0,5,,,
2016-04-07,Barbell Curl,Biceps,55.0,6,,,
2016-04-07,Flat Barbell Bench Press,Chest,110.0,5,,,
2016-04-07,Barbell Curl,Biceps,65.0,5,,,
2016-04-07,Flat Barbell Bench Press,Chest,130.0,2,,,
2016-04-07,Barbell Curl,Biceps,75.0,5,,,
2016-04-07,Flat Barbell Bench Press,Chest,130.0,1,,,
2016-04-07,Flat Barbell Bench Press,Chest,90.0,2,,,
2016-04-07,Barbell Curl,Biceps,80.0,5,,,
2016-04-07,Seated Machine Fly,Chest,120.0,8,,,
2016-04-07,Dumbbell Hammer Curl,Biceps,70.0,5,,,
2016-04-07,Seated Machine Fly,Chest,180.0,8,,,
2016-04-07,Dumbbell Hammer Curl,Biceps,80.0,4,,,
2016-04-07,Seated Machine Fly,Chest,200.0,8,,,
2016-04-07,Dumbbell Hammer Curl,Biceps,80.0,2,,,
2016-04-07,Seated Machine Fly,Chest,220.0,4,,,
2016-04-07,Dumbbell Hammer Curl,Biceps,70.0,5,,,
2016-04-08,Barbell Squat,Legs,0.0,5,,,
2016-04-08,Barbell Squat,Legs,50.0,5,,,
2016-04-08,Barbell Squat,Legs,90.0,5,,,
2016-04-08,Barbell Squat,Legs,140.0,5,,,
2016-04-08,Barbell Squat,Legs,180.0,3,,,
2016-04-08,Barbell Squat,Legs,200.0,3,,,
2016-04-08,Barbell Squat,Legs,200.0,1,,,
2016-04-08,Close Grip Barbell Bench Press,Triceps,40.0,8,,,
2016-04-08,Trap Bar Deadlift,Legs,90.0,5,,,
2016-04-08,Trap Bar Deadlift,Legs,140.0,5,,,
2016-04-08,Close Grip Barbell Bench Press,Triceps,70.0,5,,,
2016-04-08,Close Grip Barbell Bench Press,Triceps,90.0,5,,,
2016-04-08,Trap Bar Deadlift,Legs,180.0,5,,,
2016-04-08,Close Grip Barbell Bench Press,Triceps,110.0,2,,,
2016-04-08,Rope Push Down,Triceps,70.0,5,,,
2016-04-08,Rope Push Down,Triceps,90.0,8,,,
2016-04-08,Rope Push Down,Triceps,110.0,8,,,
2016-04-11,Deadlift,Back,0.0,5,,,
2016-04-11,Deadlift,Back,90.0,5,,,
2016-04-11,Deadlift,Back,140.0,5,,,
2016-04-11,Deadlift,Back,180.0,5,,,
2016-04-11,Deadlift,Back,230.0,1,,,
2016-04-11,Deadlift,Back,230.0,1,,,
2016-04-11,Deadlift,Back,230.0,1,,,
2016-04-11,Deadlift,Back,180.0,2,,,
2016-04-11,Barbell Row,Back,0.0,10,,,
2016-04-11,Pull Up,Back,0.0,10,,,
2016-04-11,Barbell Row,Back,50.0,8,,,
2016-04-11,Pull Up,Back,0.0,6,,,
2016-04-11,Barbell Row,Back,70.0,8,,,
2016-04-11,Pull Up,Back,0.0,5,,,
2016-04-11,Barbell Row,Back,90.0,8,,,
2016-04-11,Barbell Row,Back,120.0,5,,,
2016-04-14,Flat Barbell Bench Press,Chest,20.0,8,,,
2016-04-14,Barbell Curl,Biceps,35.0,8,,,
2016-04-14,Barbell Curl,Biceps,45.0,8,,,
2016-04-14,Flat Barbell Bench Press,Chest,50.0,8,,,
2016-04-14,Flat Barbell Bench Press,Chest,90.0,5,,,
2016-04-14,Barbell Curl,Biceps,55.0,7,,,
2016-04-14,Flat Barbell Bench Press,Chest,110.0,4,,,
2016-04-14,Barbell Curl,Biceps,65.0,6,,,
2016-04-14,Flat Barbell Bench Press,Chest,130.0,1,,,
2016-04-14,Flat Barbell Bench Press,Chest,130.0,2,,,
2016-04-14,Flat Barbell Bench Press,Chest,130.0,1,,,
2016-04-14,Barbell Curl,Biceps,75.0,5,,,
2016-04-14,Barbell Curl,Biceps,80.0,5,,,
2016-04-14,Flat Barbell Bench Press,Chest,90.0,5,,,
2016-04-14,Barbell Curl,Biceps,85.0,1,,,
2016-04-14,Seated Machine Fly,Chest,110.0,8,,,
2016-04-14,Seated Machine Fly,Chest,140.0,8,,,
2016-04-14,Dumbbell Hammer Curl,Biceps,80.0,2,,,
2016-04-14,Seated Machine Fly,Chest,180.0,8,,,
2016-04-14,Dumbbell Hammer Curl,Biceps,70.0,3,,,
2016-04-14,Seated Machine Fly,Chest,200.0,5,,,
2016-04-14,Dumbbell Hammer Curl,Biceps,60.0,4,,,
